filer_id,year,total_expenditure
20065643489,2026,13580.69
20065644680,2026,1093.6
20065644718,2025,145.43
20065644911,1998,49.5
20065644911,2013,445.0
20065644911,2014,-1445.0
20065644911,2015,1000.0
20065644911,2016,43.11
20065644911,2017,-10831.6
20065644911,2022,16768.35
20065644911,2023,51684.51
20065644911,2024,48848.1
20065644911,2025,29170.8
20065644911,2026,25139.66
20065645008,2022,4564.65
20065645008,2023,106315.79
20065645008,2024,151823.7
20065645008,2025,123517.83
20065645008,2026,114113.92
20065645194,2022,2662.61
20065645194,2023,79355.05
20065645194,2024,105229.99
20065645194,2025,77464.15
20065645194,2026,32800.44
20065645386,2026,86.88
20065645582,2021,0.0
20065645582,2022,0.0
20065645582,2023,6301.36
20065645582,2024,13559.99
20065645582,2025,6764.11
20065645582,2026,4366.12
20065645586,2022,2415.4
20065645586,2023,19580.65
20065645586,2024,26424.85
20065645586,2025,13098.36
20065645586,2026,11069.62
20065645966,2023,26325.0
20065645966,2024,32150.0
20065645966,2025,35800.0
20065645966,2026,43150.0
20065646080,2026,130.0
20065646282,2022,173.2
20065646282,2023,9134.42
20065646282,2024,46515.67
20065646282,2025,13007.62
20065646282,2026,8478.6
20065647278,2023,718.33
20065647278,2024,1196.85
20065647278,2025,1595.38
20065647278,2026,1827.23
20075614158,2023,100.0
20075614158,2024,1500.0
20075614158,2025,50.0
20075614158,2026,1100.0
20075615133,2025,50.0
20075619016,2022,42.0
20075619016,2023,168.0
20075619016,2024,168.0
20075619016,2025,168.0
20075619016,2026,84.0
20075619133,2023,52334.53
20075619133,2024,9058.18
20075619133,2025,38679.18
20075619791,2023,495.16
20075621295,2023,164.14
20075624120,2022,3600.0
20075624120,2023,188342.23
20075624120,2024,4628864.87
20075624120,2025,206977.25
20075624120,2026,507466.61
20075626307,2022,150.0
20075626307,2024,8573.0
20075626307,2025,1011.11
20075626307,2026,4364.67
20075635216,2021,770.0
20075635216,2022,2897.32
20075635216,2023,7324.68
20075635216,2024,19501.84
20075635216,2025,10496.69
20075635216,2026,8345.98
20075640066,2022,568.43
20075640066,2023,62623.17
20075640066,2024,87918.22
20075640066,2025,31864.92
20075640066,2026,17017.63
20075643302,2023,102900.0
20075643302,2024,267500.0
20075643302,2025,56000.0
20075643302,2026,135000.0
20085601634,2025,1500.0
20085602910,2023,107000.0
20085602910,2024,76250.0
20085602910,2025,155725.0
20085602910,2026,84550.0
20085603243,2024,954.22
20085603884,2024,500.0
20085603884,2026,27.98
20085603958,2024,3624.04
20085604578,2023,159.55
20085604578,2024,6575.0
