filer_id,year,total_expenditure
1271789,2023,29000.0
1271789,2024,57400.0
1271789,2026,46200.0
1271954,2023,2360.04
1271954,2026,2000.0
1272065,2024,120000.0
1272380,2023,9613.99
1272380,2024,8751.05
1272380,2025,8286.36
1272380,2026,5881.67
1272411,2024,25000.0
1272515,2023,497498.86
1272633,2023,279514.0
1272633,2024,407934.81
1272633,2025,186153.5
1272633,2026,181203.5
1272666,2023,177893.1
1272666,2024,383937.23
1272666,2025,77329.67
1272666,2026,323181.49
1272719,2023,656252.75
1272719,2024,7919779.59
1272719,2025,58871.0
1272719,2026,22744.57
1273027,2023,40000.0
1273027,2024,71250.0
1273027,2025,80260.25
1273027,2026,91400.0
1273063,2023,1693390.0
1273063,2024,10957317.16
1273063,2025,2422760.76
1273063,2026,1595345.38
1273104,2023,3000.0
1273104,2025,1074.92
1273104,2026,3600.53
1273122,2023,3152.92
1273122,2024,1630.55
1273180,2026,94100.0
1273453,2023,3000.0
1273453,2024,1000.0
1273453,2025,23900.0
1273453,2026,10000.0
1273532,2023,327421.4
1273532,2024,446683.94
1273532,2025,243366.65
1273532,2026,173140.58
1273570,2026,10000.0
1273616,2024,14500.0
1273648,2024,120000.0
1273648,2025,80000.0
1273648,2026,-60000.0
1273748,2024,35000.0
1273753,2026,25966.21
1273830,2023,35000.0
1273830,2024,9000.0
1273830,2025,34000.0
1273830,2026,21000.0
1274157,2023,13350.0
1274157,2024,77930.5
1274157,2025,98257.5
1274157,2026,46036.5
1274702,2023,40220.0
1274702,2024,584726.38
1274702,2025,126451.7
1274702,2026,118043.38
1274707,2023,254950.0
1274707,2024,59050.0
1274707,2025,153300.0
1274707,2026,19400.0
1274758,2023,49621.39
1274758,2024,74576.7
1274758,2025,46113.61
1274758,2026,24865.55
1274801,2024,2475.0
1274801,2025,4478.54
1274801,2026,310.0
1274850,2023,50000.0
1274889,2023,2801100.0
1274889,2024,9529530.0
1274889,2025,487908.5
1274889,2026,401000.0
1274987,2024,97133.31
1274987,2025,55512.98
1275328,2023,217831.18
1275328,2024,265241.46
1275328,2025,79384.84
1275328,2026,283393.63
1275358,2026,86580200.0
1275384,2025,14450.0
1275549,2023,2580707.56
1275549,2024,8310750.61
1275549,2025,3706726.66
1275549,2026,4000754.97
1275641,2025,1050.0
1275672,2023,113678.14
1275672,2024,51248.99
1275672,2025,191479230.66
1275672,2026,1557880.94
1275796,2025,50000.0
1275902,2025,30000.0
